preset,entry_time,exit_time,side,size,entry_bar,exit_bar,bars_in_trade,entry_price,exit_price,pnl_real,status,last_leg_status,risk_pts,mfe_r,mae_r,first_fast_cross_bar,first_hw_after_fast_bar,first_contra_flip_bar,bars_fast_to_exit,bars_fast_to_hw,pnl_at_fast_cross,pnl_at_hw_cross,pnl_at_canal_flip,delta_hw_minus_fast,delta_flip_minus_real,canal_green_at_fast,canal_green_at_exit,gave_back_after_mfe,hour_of_entry,hour_of_exit
MGC_v3,2025-12-10 13:46:00+01:00,2025-12-10 14:42:00+01:00,Short,4.0,47485,47493,8,4224.900000000001,4230.400000000001,-224.96,Stop Loss,Stop Loss,5.5,0.745,-1.382,,,,,,,,,,,,False,True,13,14
MGC_v3,2025-12-10 15:38:00+01:00,2025-12-10 15:45:00+01:00,Short,2.0,47501,47502,1,4226.1,4230.0,-80.48,Canal Exit,Canal Exit,9.4,0.702,-0.468,47502.0,47502.0,,0.0,0.0,-82.96,-82.96,,0.0,,False,False,True,15,15
MGC_v3,2025-12-10 17:30:00+01:00,2025-12-10 17:44:00+01:00,Long,2.0,47517,47519,2,4229.0,4232.0,57.52,Canal Exit,Canal Exit,10.9,0.404,-0.119,47519.0,47519.0,,0.0,0.0,55.04,55.04,,0.0,,True,True,False,17,17
MGC_v3,2025-12-10 19:15:00+01:00,2025-12-10 19:36:00+01:00,Short,3.0,47532,47535,3,4225.0,4222.5,71.28,Canal Exit,Canal Exit,6.8,0.75,-0.382,47533.0,47535.0,,2.0,2.0,43.56,67.56,,24.0,,False,False,False,19,19
MGC_v3,2025-12-10 20:04:00+01:00,2025-12-10 20:39:00+01:00,Long,1.0,47539,47544,5,4244.900000000001,4211.0,-340.24,Stop Loss,Stop Loss,33.9,0.121,-1.088,47541.0,47541.0,,3.0,0.0,-93.48,-93.48,,0.0,,True,True,False,20,20
MGC_v3,2025-12-11 00:42:00+01:00,2025-12-11 03:37:00+01:00,Long,3.0,47571,47596,25,4259.2,4251.1,-246.72,Stop Loss,Stop Loss,8.1,2.284,-1.333,,,47587.0,,,,,217.56,,464.28,,False,True,0,3
MGC_v3,2025-12-11 10:51:00+01:00,2025-12-11 11:40:00+01:00,Long,3.0,47658,47665,7,4246.2,4242.7,-108.72,Canal Exit,Canal Exit,8.6,0.884,-0.837,47661.0,47665.0,,4.0,4.0,16.56,-112.44,,-129.0,,True,True,True,10,11
MGC_v3,2025-12-11 13:53:00+01:00,2025-12-11 14:14:00+01:00,Long,2.0,47684,47687,3,4247.8,4235.6,-246.48,Stop Loss,Stop Loss,12.2,0.172,-1.295,,,,,,,,,,,,True,False,13,14
MGC_v3,2025-12-11 14:21:00+01:00,2025-12-11 14:28:00+01:00,Short,2.0,47688,47689,1,4238.7,4237.6,19.52,Canal Exit,Canal Exit,11.3,0.354,-0.451,47689.0,47689.0,,0.0,0.0,17.04,17.04,,0.0,,False,False,False,14,14
MGC_v3,2025-12-11 20:32:00+01:00,2025-12-11 21:56:00+01:00,Long,1.0,47741,47753,12,4306.1,4304.7,-15.24,Auto-Close (loss),Auto-Close (loss),13.7,0.073,-0.956,,,,,,,,,,,,False,False,20,21
MGC_v3,2025-12-12 14:07:00+01:00,2025-12-12 16:13:00+01:00,Long,1.0,47884,47902,18,4371.7,4356.2,-156.24,Stop Loss,Stop Loss,15.5,1.019,-1.019,47902.0,,47897.0,0.0,,-136.48,,2.52,,158.76,True,True,True,14,16
MGC_v3,2025-12-12 16:20:00+01:00,2025-12-12 16:55:00+01:00,Short,1.0,47903,47908,5,4343.6,4313.8,296.76,Canal Exit,Canal Exit,44.0,0.695,-0.366,47904.0,47906.0,,4.0,2.0,105.52,-84.48,,-190.0,,False,False,False,16,16
MGC_v3,2025-12-12 19:50:00+01:00,2025-12-12 21:56:00+01:00,Short,2.0,47933,47951,18,4326.6,4329.900000000001,-68.48,Auto-Close (loss),Auto-Close (loss),9.6,0.781,-0.844,47950.0,,,1.0,,-6.96,,,,,False,False,True,19,21
MGC_v3,2025-12-15 04:47:00+01:00,2025-12-15 07:14:00+01:00,Long,3.0,48002,48023,21,4359.3,4378.5,572.28,Canal Exit,Canal Exit,7.6,2.553,-0.395,48021.0,48023.0,,2.0,2.0,400.56,568.56,,168.0,,True,True,False,4,7
MGC_v3,2025-12-15 12:50:00+01:00,2025-12-15 13:11:00+01:00,Long,3.0,48071,48074,3,4376.400000000001,4378.0,44.28,Canal Exit,Canal Exit,6.9,0.522,-0.145,48074.0,48074.0,,0.0,0.0,40.56,40.56,,0.0,,True,True,False,12,13
MGC_v3,2025-12-15 14:07:00+01:00,2025-12-15 15:31:00+01:00,Short,1.0,48082,48094,12,4369.400000000001,4364.8,44.76,Canal Exit,Canal Exit,13.2,1.258,-0.697,48084.0,48084.0,,10.0,0.0,-25.48,-25.48,,0.0,,False,False,False,14,15
MGC_v3,2025-12-15 20:18:00+01:00,2025-12-15 21:56:00+01:00,Short,3.0,48135,48149,14,4340.3,4333.8,191.28,Auto-Close (profit),Auto-Close (profit),7.0,1.771,-0.471,48147.0,,,2.0,,124.56,,,,,False,False,False,20,21
MGC_v3,2025-12-15 22:59:00+01:00,2025-12-16 01:03:00+01:00,Long,5.0,48158,48168,10,4334.5,4336.6,98.8,Canal Exit,Canal Exit,4.5,1.067,-0.6,48163.0,48168.0,,5.0,5.0,107.6,92.6,,-15.0,,True,True,False,22,1
MGC_v3,2025-12-16 01:59:00+01:00,2025-12-16 02:27:00+01:00,Short,2.0,48176,48180,4,4329.900000000001,4342.1,-246.48,Stop Loss,Stop Loss,12.2,0.279,-1.139,48179.0,,,1.0,,-184.96,,,,,False,False,False,1,2
MGC_v3,2025-12-16 08:03:00+01:00,2025-12-16 10:02:00+01:00,Short,4.0,48228,48245,17,4312.2,4309.7,95.04,Canal Exit,Canal Exit,6.2,1.871,-0.516,48242.0,48245.0,48245.0,3.0,3.0,10.08,90.08,90.08,80.0,-4.96,False,True,False,8,10
MGC_v3,2025-12-16 10:44:00+01:00,2025-12-16 11:40:00+01:00,Short,3.0,48251,48259,8,4305.2,4309.3,-126.72,Canal Exit,Canal Exit,8.1,0.432,-0.778,48259.0,48259.0,,0.0,0.0,-130.44,-130.44,,0.0,,False,False,False,10,11
MGC_v3,2025-12-16 13:04:00+01:00,2025-12-16 19:57:00+01:00,Long,1.0,48271,48330,59,4314.7,4336.7,218.76,Canal Exit,Canal Exit,13.5,3.926,-0.674,48328.0,48330.0,48300.0,2.0,2.0,286.52,217.52,462.52,-69.0,243.76,True,True,False,13,19
MGC_v3,2025-12-17 17:51:00+01:00,2025-12-17 18:54:00+01:00,Long,1.0,48510,48519,9,4366.1,4376.0,97.76,Canal Exit,Canal Exit,15.4,0.662,-0.383,48518.0,48519.0,,1.0,1.0,16.52,96.52,,80.0,,True,True,False,17,18
MGC_v3,2025-12-17 19:43:00+01:00,2025-12-17 21:07:00+01:00,Short,1.0,48526,48538,12,4364.2,4371.8,-77.24,Canal Exit,Canal Exit,14.5,0.248,-0.655,48528.0,48533.0,,10.0,5.0,-39.48,-69.48,,-30.0,,False,False,False,19,21
MGC_v3,2025-12-17 21:14:00+01:00,2025-12-17 21:56:00+01:00,Long,1.0,48539,48545,6,4373.900000000001,4373.3,-7.24,Auto-Close (loss),Auto-Close (loss),13.4,0.373,-0.246,48544.0,48544.0,,1.0,0.0,-14.48,-14.48,,0.0,,True,True,False,21,21
MGC_v3,2025-12-18 01:52:00+01:00,2025-12-18 06:18:00+01:00,Short,3.0,48571,48609,38,4367.400000000001,4366.3,29.28,Canal Exit,Canal Exit,7.7,1.584,-0.286,48605.0,48609.0,48583.0,4.0,4.0,151.56,25.56,28.56,-126.0,-0.72,False,True,False,1,6
MGC_v3,2025-12-18 07:56:00+01:00,2025-12-18 08:17:00+01:00,Short,6.0,48623,48626,3,4362.8,4362.400000000001,16.56,Canal Exit,Canal Exit,4.0,0.7,-0.5,48625.0,48626.0,,1.0,1.0,81.12,9.12,,-72.0,,False,False,False,7,8
MGC_v3,2025-12-18 12:57:00+01:00,2025-12-18 14:00:00+01:00,Short,5.0,48666,48675,9,4356.3,4348.400000000001,388.8,Canal Exit,Canal Exit,4.6,1.935,-0.522,48672.0,48675.0,,3.0,3.0,72.6,382.6,,310.0,,False,False,False,12,14
MGC_v3,2025-12-18 14:35:00+01:00,2025-12-18 14:56:00+01:00,Long,1.0,48680,48683,3,4369.400000000001,4372.3,27.76,Canal Exit,Canal Exit,22.8,0.285,-0.465,48682.0,48683.0,,1.0,1.0,13.52,26.52,,13.0,,True,True,False,14,14
MGC_v3,2025-12-19 01:10:00+01:00,2025-12-19 01:38:00+01:00,Short,3.0,48763,48767,4,4361.400000000001,4358.900000000001,71.28,Canal Exit,Canal Exit,6.9,0.449,-0.391,48766.0,48767.0,,1.0,1.0,-19.44,67.56,,87.0,,False,False,False,1,1
MGC_v3,2025-12-19 11:54:00+01:00,2025-12-19 13:04:00+01:00,Long,3.0,48855,48865,10,4358.5,4351.1,-225.72,Stop Loss,Stop Loss,7.4,0.162,-1.176,,,,,,,,,,,,False,False,11,13
MGC_v3,2025-12-19 15:38:00+01:00,2025-12-19 15:45:00+01:00,Long,2.0,48887,48888,1,4366.3,4355.5,-218.48,Stop Loss,Stop Loss,10.8,0.324,-1.454,,,,,,,,,,,,False,False,15,15
MGC_v3,2025-12-19 15:59:00+01:00,2025-12-19 16:48:00+01:00,Long,1.0,48890,48897,7,4372.2,4377.8,54.76,Canal Exit,Canal Exit,21.7,0.332,-0.433,48893.0,48893.0,,4.0,0.0,-14.48,-14.48,,0.0,,True,True,False,15,16
MGC_v3,2025-12-22 20:39:00+01:00,2025-12-22 21:56:00+01:00,Long,6.0,49128,49139,11,4467.7,4472.5,280.56,Auto-Close (profit),Auto-Close (profit),3.9,1.795,-0.179,,,,,,,,,,,,True,False,20,21
MGC_v3,2025-12-23 10:02:00+01:00,2025-12-23 10:44:00+01:00,Short,2.0,49235,49241,6,4514.1,4512.0,39.52,Canal Exit,Canal Exit,10.5,0.362,-0.571,49238.0,49238.0,,3.0,0.0,-22.96,-22.96,,0.0,,False,False,False,10,10
MGC_v3,2025-12-24 15:24:00+01:00,2025-12-24 16:27:00+01:00,Short,1.0,49479,49488,9,4508.900000000001,4493.6,151.76,Canal Exit,Canal Exit,15.6,1.372,-0.596,49481.0,49481.0,,7.0,0.0,-10.48,-10.48,,0.0,,False,False,False,15,16
MGC_v3,2025-12-26 13:32:00+01:00,2025-12-26 14:07:00+01:00,Long,2.0,49633,49638,5,4543.2,4544.0,13.52,Canal Exit,Canal Exit,12.1,0.198,-0.826,49634.0,49634.0,,4.0,0.0,-6.96,-6.96,,0.0,,True,True,False,13,14
MGC_v3,2025-12-26 21:28:00+01:00,2025-12-26 21:56:00+01:00,Short,2.0,49701,49705,4,4556.5,4560.5,-82.48,Auto-Close (loss),Auto-Close (loss),11.3,0.31,-0.584,,,,,,,,,,,,True,False,21,21
MGC_v3,2025-12-29 00:28:00+01:00,2025-12-29 01:31:00+01:00,Short,1.0,49719,49728,9,4561.5,4520.0,413.76,Canal Exit,Canal Exit,19.8,3.611,-0.202,49722.0,49728.0,,6.0,6.0,67.52,412.52,,345.0,,False,False,False,0,1
MGC_v3,2025-12-29 18:12:00+01:00,2025-12-29 21:56:00+01:00,Short,1.0,49871,49903,32,4349.2,4354.3,-52.24,Auto-Close (loss),Auto-Close (loss),16.6,0.994,-0.789,,,,,,,,,,,,False,True,18,21
MGC_v3,2025-12-30 00:07:00+01:00,2025-12-30 00:14:00+01:00,Long,2.0,49914,49915,1,4357.900000000001,4345.6,-248.48,Stop Loss,Stop Loss,12.3,0.447,-1.577,,,,,,,,,,,,False,False,0,0
MGC_v3,2025-12-30 00:42:00+01:00,2025-12-30 01:10:00+01:00,Long,1.0,49919,49923,4,4355.2,4363.0,76.76,Canal Exit,Canal Exit,16.8,0.601,-0.417,49923.0,49923.0,,0.0,0.0,75.52,75.52,,0.0,,True,True,False,0,1
MGC_v3,2025-12-30 05:29:00+01:00,2025-12-30 09:27:00+01:00,Long,3.0,49960,49994,34,4378.5,4370.6,-240.72,Stop Loss,Stop Loss,7.9,2.532,-1.582,,,49977.0,,,,,100.56,,341.28,,True,True,5,9
MGC_v3,2025-12-30 13:11:00+01:00,2025-12-30 14:28:00+01:00,Long,1.0,50026,50037,11,4412.7,4396.5,-163.24,Stop Loss,Stop Loss,16.2,0.481,-1.284,,,50037.0,,,,,-133.48,,29.76,,False,False,13,14
MGC_v3,2025-12-30 14:35:00+01:00,2025-12-30 20:53:00+01:00,Short,1.0,50038,50092,54,4393.8,4364.0,296.76,Canal Exit,Canal Exit,26.8,1.541,-0.522,50092.0,50092.0,50063.0,0.0,0.0,295.52,295.52,106.52,0.0,-190.24,False,False,False,14,20
MGC_v3,2025-12-31 03:58:00+01:00,2025-12-31 04:19:00+01:00,Short,1.0,50145,50148,3,4363.6,4356.2,72.76,Canal Exit,Canal Exit,21.5,0.516,-0.377,50146.0,50147.0,,2.0,1.0,-44.48,-34.48,,10.0,,False,False,False,3,4
MGC_v3,2025-12-31 13:32:00+01:00,2025-12-31 14:14:00+01:00,Long,2.0,50227,50233,6,4326.8,4329.7,55.52,Canal Exit,Canal Exit,12.3,0.317,-0.545,50229.0,50230.0,,4.0,1.0,-2.96,-16.96,,-14.0,,True,True,False,13,14
MGC_v3,2025-12-31 16:20:00+01:00,2025-12-31 21:35:00+01:00,Short,1.0,50251,50296,45,4349.3,4331.400000000001,177.76,Canal Exit,Canal Exit,18.6,1.747,-0.355,50290.0,50296.0,50272.0,6.0,6.0,250.52,176.52,118.52,-74.0,-59.24,False,True,False,16,21
MGC_v3,2026-01-02 14:07:00+01:00,2026-01-02 14:21:00+01:00,Long,1.0,50430,50432,2,4411.6,4397.2,-145.24,Stop Loss,Stop Loss,14.4,0.236,-1.674,,,,,,,,,,,,False,False,14,14
MGC_v3,2026-01-05 18:33:00+01:00,2026-01-05 21:56:00+01:00,Long,2.0,50666,50695,29,4455.5,4455.0,-12.48,Auto-Close (loss),Auto-Close (loss),12.4,0.419,-0.798,50692.0,50695.0,50680.0,3.0,3.0,-120.96,5.04,-132.96,126.0,-120.48,True,False,False,18,21
MGC_v3,2026-01-06 00:42:00+01:00,2026-01-06 01:03:00+01:00,Short,1.0,50711,50714,3,4452.0,4449.2,26.76,Canal Exit,Canal Exit,19.4,0.284,-0.17,50712.0,50714.0,,2.0,2.0,18.52,25.52,,7.0,,False,False,False,0,1
MGC_v3,2026-01-06 21:07:00+01:00,2026-01-06 21:56:00+01:00,Long,3.0,50886,50893,7,4496.6,4504.3,227.28,Auto-Close (profit),Auto-Close (profit),8.5,1.259,-0.494,50893.0,,,0.0,,214.56,,,,,True,True,False,21,21
MGC_v3,2026-01-07 04:54:00+01:00,2026-01-07 06:25:00+01:00,Short,3.0,50945,50958,13,4484.8,4472.900000000001,353.28,Canal Exit,Canal Exit,6.7,1.896,-0.463,50956.0,50958.0,,2.0,2.0,160.56,349.56,,189.0,,False,False,False,4,6
MGC_v3,2026-01-07 17:16:00+01:00,2026-01-07 21:56:00+01:00,Long,1.0,51051,51091,40,4470.5,4462.6,-80.24,Auto-Close (loss),Auto-Close (loss),37.6,0.207,-0.42,51086.0,51086.0,51064.0,5.0,0.0,-25.48,-25.48,-69.48,0.0,10.76,True,True,False,17,21
MGC_v3,2026-01-08 05:22:00+01:00,2026-01-08 06:53:00+01:00,Short,2.0,51147,51160,13,4445.400000000001,4433.400000000001,237.52,Canal Exit,Canal Exit,10.0,2.17,-0.23,51160.0,51160.0,,0.0,0.0,235.04,235.04,,0.0,,False,False,False,5,6
MGC_v3,2026-01-08 08:52:00+01:00,2026-01-08 09:48:00+01:00,Short,2.0,51177,51185,8,4439.3,4435.400000000001,75.52,Canal Exit,Canal Exit,8.8,1.341,-0.307,51185.0,51185.0,,0.0,0.0,73.04,73.04,,0.0,,False,False,False,8,9
MGC_v3,2026-01-08 12:15:00+01:00,2026-01-08 12:36:00+01:00,Short,4.0,51206,51209,3,4436.6,4435.2,51.04,Canal Exit,Canal Exit,6.5,0.538,-0.2,51209.0,51209.0,,0.0,0.0,46.08,46.08,,0.0,,False,False,False,12,12
MGC_v3,2026-01-09 12:36:00+01:00,2026-01-09 12:43:00+01:00,Short,4.0,51407,51408,1,4478.3,4481.2,-120.96,Canal Exit,Canal Exit,5.4,0.204,-0.556,51408.0,51408.0,,0.0,0.0,-125.92,-125.92,,0.0,,False,False,False,12,12
MGC_v3,2026-01-09 12:57:00+01:00,2026-01-09 13:25:00+01:00,Long,2.0,51410,51414,4,4486.1,4475.7,-210.48,Stop Loss,Stop Loss,10.4,0.337,-1.26,51412.0,51412.0,,2.0,0.0,-62.96,-62.96,,0.0,,True,True,False,12,13
MGC_v3,2026-01-09 14:28:00+01:00,2026-01-09 15:17:00+01:00,Long,1.0,51423,51430,7,4496.3,4504.8,83.76,Canal Exit,Canal Exit,29.5,0.332,-0.997,51425.0,51425.0,,5.0,0.0,-47.48,-47.48,,0.0,,True,True,False,14,15
MGC_v3,2026-01-12 04:19:00+01:00,2026-01-12 08:24:00+01:00,Long,1.0,51534,51569,35,4591.2,4591.7,3.76,Canal Exit,Canal Exit,18.0,0.411,-0.922,51556.0,51560.0,,13.0,4.0,1.52,-44.48,,-46.0,,True,True,False,4,8
MGC_v3,2026-01-12 11:54:00+01:00,2026-01-12 12:22:00+01:00,Long,3.0,51599,51603,4,4603.400000000001,4596.0,-225.72,Stop Loss,Stop Loss,7.4,0.324,-1.311,,,,,,,,,,,,False,False,11,12
MGC_v3,2026-01-13 01:17:00+01:00,2026-01-13 06:25:00+01:00,Short,1.0,51706,51750,44,4599.7,4599.2,3.76,Canal Exit,Canal Exit,17.2,0.913,-0.674,51746.0,51747.0,51725.0,4.0,1.0,-67.48,-19.48,51.52,48.0,47.76,False,False,False,1,6
MGC_v3,2026-01-13 10:30:00+01:00,2026-01-13 11:12:00+01:00,Short,3.0,51785,51791,6,4597.6,4592.2,158.28,Canal Exit,Canal Exit,7.9,1.051,-0.43,51791.0,51791.0,,0.0,0.0,154.56,154.56,,0.0,,False,False,False,10,11
MGC_v3,2026-01-13 16:20:00+01:00,2026-01-13 17:30:00+01:00,Short,1.0,51835,51845,10,4615.7,4611.900000000001,36.76,Canal Exit,Canal Exit,28.4,0.496,-0.482,51836.0,51836.0,,9.0,0.0,-58.48,-58.48,,0.0,,False,False,False,16,17
MGC_v3,2026-01-13 17:51:00+01:00,2026-01-13 18:54:00+01:00,Long,1.0,51848,51857,9,4621.900000000001,4601.5,-205.24,Stop Loss,Stop Loss,20.4,0.147,-1.319,,,51856.0,,,,,-159.48,,45.76,,False,False,17,18
MGC_v3,2026-01-13 21:21:00+01:00,2026-01-13 21:56:00+01:00,Short,2.0,51878,51883,5,4596.8,4593.900000000001,55.52,Auto-Close (profit),Auto-Close (profit),10.2,1.98,-0.5,,,,,,,,,,,,False,False,21,21
MGC_v3,2026-01-14 08:17:00+01:00,2026-01-14 09:06:00+01:00,Long,2.0,51964,51971,7,4645.0,4633.1,-240.48,Stop Loss,Stop Loss,11.9,0.185,-1.218,,,51971.0,,,,,-228.96,,11.52,,False,False,8,9
MGC_v3,2026-01-14 13:11:00+01:00,2026-01-14 13:53:00+01:00,Long,2.0,52006,52012,6,4643.3,4646.900000000001,69.52,Canal Exit,Canal Exit,9.4,0.713,-0.191,52009.0,52012.0,,3.0,3.0,-18.96,67.04,,86.0,,True,True,False,13,13
MGC_v3,2026-01-14 14:14:00+01:00,2026-01-14 14:28:00+01:00,Short,2.0,52015,52017,2,4639.8,4637.900000000001,35.52,Canal Exit,Canal Exit,10.3,0.796,-0.388,52016.0,52017.0,,1.0,1.0,43.04,33.04,,-10.0,,False,False,False,14,14
MGC_v3,2026-01-14 15:31:00+01:00,2026-01-14 15:52:00+01:00,Short,2.0,52026,52029,3,4634.6,4624.900000000001,191.52,Canal Exit,Canal Exit,12.2,1.705,-0.566,52029.0,52029.0,,0.0,0.0,189.04,189.04,,0.0,,False,False,False,15,15
MGC_v3,2026-01-14 21:07:00+01:00,2026-01-14 21:21:00+01:00,Short,2.0,52074,52076,2,4642.7,4641.0,31.52,Canal Exit,Canal Exit,9.0,1.067,-0.722,52076.0,52076.0,,0.0,0.0,29.04,29.04,,0.0,,False,False,False,21,21
MGC_v3,2026-01-15 02:13:00+01:00,2026-01-15 03:16:00+01:00,Short,1.0,52110,52119,9,4608.0,4613.7,-58.24,Canal Exit,Canal Exit,15.1,1.364,-0.801,52115.0,52119.0,52119.0,4.0,4.0,-29.48,-59.48,-59.48,-30.0,-1.24,False,True,True,2,3
MGC_v3,2026-01-15 10:30:00+01:00,2026-01-15 11:12:00+01:00,Long,4.0,52181,52187,6,4610.7,4618.400000000001,303.04,Canal Exit,Canal Exit,6.0,1.367,-0.617,52187.0,52187.0,,0.0,0.0,298.08,298.08,,0.0,,True,True,False,10,11
MGC_v3,2026-01-15 15:59:00+01:00,2026-01-15 19:57:00+01:00,Long,1.0,52228,52262,34,4614.900000000001,4624.5,94.76,Canal Exit,Canal Exit,30.5,0.495,-0.298,52258.0,52262.0,52243.0,4.0,4.0,72.52,93.52,-55.48,21.0,-150.24,True,True,False,15,19
MGC_v3,2026-01-16 13:25:00+01:00,2026-01-16 13:46:00+01:00,Short,2.0,52404,52407,3,4608.900000000001,4602.3,129.52,Canal Exit,Canal Exit,11.7,0.641,-0.231,52406.0,52407.0,,1.0,1.0,19.04,127.04,,108.0,,False,False,False,13,13
MGC_v3,2026-01-19 13:11:00+01:00,2026-01-19 14:14:00+01:00,Long,2.0,52600,52609,9,4675.900000000001,4676.1,1.52,Canal Exit,Canal Exit,11.4,0.263,-0.614,52602.0,52603.0,,7.0,1.0,5.04,-6.96,,-12.0,,True,True,False,13,14
MGC_v3,2026-01-19 14:42:00+01:00,2026-01-19 15:10:00+01:00,Short,4.0,52613,52617,4,4672.8,4669.5,127.04,Canal Exit,Canal Exit,6.2,1.016,-0.258,52617.0,52617.0,,0.0,0.0,122.08,122.08,,0.0,,False,False,False,14,15
MGC_v3,2026-01-19 16:41:00+01:00,2026-01-19 17:02:00+01:00,Long,3.0,52630,52633,3,4676.6,4676.7,-0.72,Canal Exit,Canal Exit,7.2,0.667,-0.583,52632.0,52633.0,,1.0,1.0,73.56,-4.44,,-78.0,,True,True,True,16,17
MGC_v3,2026-01-19 18:12:00+01:00,2026-01-19 18:33:00+01:00,Short,4.0,52643,52646,3,4675.3,4678.1,-116.96,Canal Exit,Canal Exit,6.2,0.145,-0.581,52645.0,52645.0,,1.0,0.0,-97.92,-97.92,,0.0,,False,False,False,18,18
MGC_v3,2026-01-20 02:13:00+01:00,2026-01-20 04:40:00+01:00,Long,2.0,52682,52703,21,4675.0,4681.8,133.52,Canal Exit,Canal Exit,9.0,0.944,-0.556,52701.0,52703.0,52697.0,2.0,2.0,75.04,131.04,-42.96,56.0,-176.48,False,True,False,2,4
MGC_v3,2026-01-20 20:11:00+01:00,2026-01-20 21:14:00+01:00,Long,2.0,52835,52844,9,4766.6,4757.400000000001,-186.48,Stop Loss,Stop Loss,9.2,0.598,-1.098,,,,,,,,,,,,False,True,20,21
MGC_v3,2026-01-21 12:22:00+01:00,2026-01-21 12:43:00+01:00,Long,2.0,52966,52969,3,4870.8,4861.400000000001,-190.48,Stop Loss,Stop Loss,9.4,0.34,-1.436,52968.0,,,1.0,,-120.96,,,,,True,True,False,12,12
MGC_v3,2026-01-21 15:17:00+01:00,2026-01-21 15:45:00+01:00,Short,1.0,52991,52995,4,4856.6,4851.7,47.76,Canal Exit,Canal Exit,27.8,0.306,-0.655,52992.0,52992.0,,3.0,0.0,-113.48,-113.48,,0.0,,False,False,False,15,15
MGC_v3,2026-01-21 17:44:00+01:00,2026-01-21 18:33:00+01:00,Short,1.0,53012,53019,7,4833.3,4817.7,154.76,Canal Exit,Canal Exit,25.0,1.152,-0.336,53019.0,53019.0,,0.0,0.0,153.52,153.52,,0.0,,False,False,False,17,18
MGC_v3,2026-01-21 20:32:00+01:00,2026-01-21 20:53:00+01:00,Short,1.0,53036,53039,3,4789.3,4783.3,58.76,Canal Exit,Canal Exit,68.1,0.479,-0.417,53039.0,53039.0,,0.0,0.0,57.52,57.52,,0.0,,False,False,False,20,20
MGC_v3,2026-01-22 00:07:00+01:00,2026-01-22 00:56:00+01:00,Short,1.0,53059,53066,7,4815.7,4786.3,292.76,Canal Exit,Canal Exit,27.3,1.341,-0.04,53063.0,53066.0,,3.0,3.0,186.52,291.52,,105.0,,False,False,False,0,0
MGC_v3,2026-01-23 02:06:00+01:00,2026-01-23 08:59:00+01:00,Short,1.0,53274,53333,59,4948.8,4945.8,28.76,Canal Exit,Canal Exit,21.3,0.498,-0.948,53320.0,53322.0,53290.0,13.0,2.0,-59.48,-41.48,-95.48,18.0,-124.24,False,False,False,2,8
MGC_v3,2026-01-23 19:01:00+01:00,2026-01-23 20:53:00+01:00,Short,2.0,53419,53435,16,4977.400000000001,4989.1,-236.48,Stop Loss,Stop Loss,11.7,1.547,-1.214,,,53434.0,,,,,-178.96,,57.52,,True,True,19,20
MGC_v3,2026-01-26 00:07:00+01:00,2026-01-26 00:28:00+01:00,Long,1.0,53455,53458,3,5021.8,5021.8,-1.24,Canal Exit,Canal Exit,41.0,0.224,-0.285,53456.0,53458.0,,2.0,2.0,60.52,-2.48,,-63.0,,True,True,False,0,0
MGC_v3,2026-01-26 17:30:00+01:00,2026-01-26 17:58:00+01:00,Short,1.0,53604,53608,4,5072.3,5092.1,-199.24,Canal Exit,Canal Exit,30.6,0.34,-0.654,53606.0,53606.0,,2.0,0.0,-96.48,-96.48,,0.0,,False,False,False,17,17
MGC_v3,2026-01-27 19:36:00+01:00,2026-01-27 21:21:00+01:00,Long,2.0,53820,53835,15,5086.3,5138.0,1031.52,Canal Exit,Canal Exit,12.6,5.151,-0.619,53834.0,53835.0,,1.0,1.0,1201.04,1029.04,,-172.0,,True,True,False,19,21
MGC_v3,2026-01-28 01:31:00+01:00,2026-01-28 02:55:00+01:00,Long,2.0,53863,53875,12,5165.5,5202.5,737.52,Canal Exit,Canal Exit,11.5,4.826,-0.4,53875.0,53875.0,,0.0,0.0,735.04,735.04,,0.0,,True,True,False,1,2
MGC_v3,2026-01-28 10:16:00+01:00,2026-01-28 16:06:00+01:00,Short,1.0,53938,53988,50,5266.5,5252.700000000001,136.76,Canal Exit,Canal Exit,40.3,0.938,-0.64,53983.0,53988.0,53964.0,5.0,5.0,-36.48,135.52,42.52,172.0,-94.24,False,True,False,10,16
MGC_v3,2026-01-28 16:20:00+01:00,2026-01-28 16:34:00+01:00,Short,1.0,53990,53992,2,5259.400000000001,5274.400000000001,-151.24,Canal Exit,Canal Exit,33.0,0.288,-0.503,53992.0,53992.0,,0.0,0.0,-152.48,-152.48,,0.0,,False,False,False,16,16
MGC_v3,2026-01-28 20:32:00+01:00,2026-01-28 21:07:00+01:00,Long,1.0,54026,54031,5,5301.3,5322.900000000001,214.76,Canal Exit,Canal Exit,37.7,0.915,-0.607,54031.0,54031.0,,0.0,0.0,213.52,213.52,,0.0,,True,True,False,20,21
MGC_v3,2026-01-29 08:17:00+01:00,2026-01-29 14:35:00+01:00,Short,1.0,54119,54173,54,5582.700000000001,5551.5,310.76,Canal Exit,Canal Exit,43.3,1.887,-0.268,54173.0,54173.0,54140.0,0.0,0.0,309.52,309.52,340.52,0.0,29.76,False,False,False,8,14
MGC_v3,2026-01-30 05:50:00+01:00,2026-01-30 06:11:00+01:00,Short,1.0,54296,54299,3,5237.6,5260.1,-226.24,Stop Loss,Stop Loss,22.5,0.453,-1.351,,,,,,,,,,,,True,False,5,6
